scenario,question_id,question,categoria,final_rank,final_score,retriever_rank,retriever_score,reranker_rank,reranker_score,doc_id,filename,tipo_documento,page,chunk_id,chunk_text
retriever_only,Q012,¿Qué señales tempranas de riesgo aparecen en los comunicados?,riesgos,4,0.4750542640686035,4,0.4750542640686035,,,DOC_033,INT_PC_AC_Acta Seguimiento Interventoria_20240409.docx,ACTA,1,DOC_033_RCHUNK_002,"Para el sprint 6 y 7 se cuenta con doce (12) HU comprometidas, a la fecha del 09/04/2024 continúan abiertas. La imposibilidad de cerrarlas se debe a la etapa de verificación en la que se está corroborando la exactitud de los datos en los formatos 1188 (formato consolidado de bancos) y el formato 1105 (formato relativo a reglas de negocio para ajustes en la declaración de renta de los ciudadanos). Aunque el Consorcio ya ha implementado estas historias de usuario, durante las sesiones de validación se ha reconocido la necesidad de realizar revisiones adicionales tanto por parte de la DIAN, complementando y esclareciendo información; como por parte del Consorcio, encargándose de realizar las modificaciones requeridas. Se planea proseguir con las sesiones de validación, lo cual es una parte esperada del proceso en un proyecto de implementación de datos.
Se alerta a la DIAN, porque adicional al sprint 6 y 7 se dio inicio al sprint 8; este tiene un total de 10 HU comprometidas, por lo que se tienen más de 20 HU abiertas, y teniendo en cuenta las actividades que aun se están cerrando del sprint 6 y 7, la interventoría ve un riesgo de que el sprint 8 no pueda cerrarse según lo proyectado. Adicionalmente, los sprint 9 en adelante genera una dependencia entre HU, lo que impacta el avance del proyecto.
Se notifica a la DIAN sobre una situación de alerta relacionada con los Sprints en curso. Además de los Sprints 6 y 7 en ejecución, se inició el sprint 8, que tiene comprometidas diez (10) historias de usuario (HU). Esta carga acumulativa resulta en más de 20 HU que aún están pendientes de cierre. Dada esta situación y considerando que aún hay actividades en proceso de finalización correspondientes a los Sprints 6 y 7, la interventoría alerta un riesgo de no cumplimiento en el cierre del sprint 8. Por otro lado, a partir del sprint 9 en adelante, se observa que existe una dependencia entre HU, lo cual podría llegar a generar impactos adicionales en el progreso del requerimiento y afectar la fecha fin planeada de cierre (11/07/2024)."
retriever_only,Q012,¿Qué señales tempranas de riesgo aparecen en los comunicados?,riesgos,5,0.47451359033584595,5,0.47451359033584595,,,DOC_033,INT_PC_AC_Acta Seguimiento Interventoria_20240409.docx,ACTA,1,DOC_033_RCHUNK_006,"Comunicados y conceptos
Para el periodo informado no se generaron comunicados y conceptos. El detalle de los conceptos en curso se encuentra en la presentación de seguimiento semanal, diapositiva veintitrés (23)
Gestión financiera
El detalle de la gestión financiera se encuentra en la presentación de seguimiento semanal, en el Anexo IV Gestión Financiera, de la diapositiva treinta y seis (34) a la diapositiva treinta y ocho (38).
Gestión transversal – Interdependencias
El detalle de las interdependencias se encuentra en la diapositiva 33 y 34.
 Seguimiento a compromisos
Conclusiones y nuevos compromisos
Nota: La presentación de seguimiento hace parte integral del acta y puede ser consultada en la ruta: INT_EJ_IN_Reporte_Avance_20240402.pptx
Próxima reunión:
Lugar: Presencial
Día: 16 de abril de 2024
Hora: 11:00 a.m. – 12:00 m.
Participantes:"
retriever_plus_reranker,Q012,¿Qué señales tempranas de riesgo aparecen en los comunicados?,riesgos,1,-0.19713744521141052,1,0.5086889266967773,1.0,-0.19713745,DOC_007,INT_PC_AC_Acta Seguimiento Interventoria_20250902_.pdf,ACTA,8,DOC_007_RCHUNK_013,"5.2.2.1.8.
Comunicados y conceptos
No se enviaron conceptos o comunicados en la semana del 25 al 29 de agosto de 2025.
5.2.2.2. Multinube – Lote 2
Se llevó a cabo la sesión de seguimiento a riesgos el 21/08/2025, así como la sesión
de seguimiento mensual el 28/08/2025. Aún se espera la confirmación sobre la
aplicación del descuento del 11% a partir de julio de 2025 y del ""Overage"" incurrido
en los meses de mayo y junio de 2025. Además, se reporta un consumo de la nube
primaria del 53% con respecto al valor aprovisionado, con corte al 23/08/2025.
5.2.2.3. Multinube – Lote 3
En cuanto a los avances, se adelantó la sesión de seguimiento a riesgos el
21/08/2025, y la sesión de seguimiento se llevó a cabo el 27/08/2025. Además, se"
retriever_plus_reranker,Q012,¿Qué señales tempranas de riesgo aparecen en los comunicados?,riesgos,2,-2.7436366081237793,10,0.4637722074985504,2.0,-2.7436366,DOC_031,CNS-xxxx-24 INT-DATAR-Comunicado 63-Incumplimiento compromisos otrosí2-202407.docx,COMUNICADO,1,DOC_031_RCHUNK_002,"Es imperativo recordar que los acuerdos y plazos establecidos no son meramente indicativos, sino que constituyen obligaciones contractuales cuyo cumplimiento es esencial para la continuidad y el éxito del proyecto, la falta de adherencia a estos compromisos pone en riesgo la continuación del proyecto.
Esperamos que este llamado de atención sea recibido con la seriedad que amerita y que se tomen las acciones necesarias para rectificar la situación de manera inmediata. La colaboración y el compromiso de todas las partes son fundamentales para mantener la confianza y asegurar el éxito conjunto.
Agradecemos su atención al asunto.
Cordialmente.
Patricia Patiño
Associate Partner
Ernst & Young S.A.S."
retriever_plus_reranker,Q012,¿Qué señales tempranas de riesgo aparecen en los comunicados?,riesgos,3,-2.9469852447509766,20,0.45353424549102783,3.0,-2.9469852,DOC_028,CNS-XXXX-24 INT-DATAR-Comunicado 58-Respuesta de interventoría-202405.docx,COMUNICADO,1,DOC_028_RCHUNK_009,"Si bien los trabajos en curso son parte de un proceso iterativo, es importante distinguir entre productos finales y entregables intermedios. La Interventoría y la DIAN pueden señalar incumplimientos sobre las fechas acordadas de entrega en relación a las historias de usuario y tareas asociadas a cada sprint, si estos no cumplen con los estándares de calidad o no se ajustan a los criterios de aceptación acordados entre las partes. Estos incumplimientos ponen en riesgo el hito de entrega del requerimiento comprometido para el 11/07/2024 y a su vez como es ya conocido por el Consorcio el inicio de la aplicación de ANS.
Adicionalmente, la implementación de requerimiento cifras de recaudo no cumple lo indicado por parte del Consorcio respecto del desarrollo ágil de un requerimiento, más cuando a la fecha se ha venido desplazando la realización de los releases comprometidos por el Consorcio, los cuales debieron iniciar desde el sprint 7 y solo hasta el sprint 11 se comprometió la ejecución del primer release, lo anterior desvirtúa el uso de las metodologías de implementación ágil. 
En vista de lo expuesto en el desarrollo del documento, esperamos haber dado las aclaraciones pertinentes, de igual forma, reiteramos la obligación del Consorcio de cumplir con los compromisos que se acuerden en los diferentes escenarios del proyecto.
Finalmente, nos permitimos solicitar nuevamente la entrega del plan de choque que ha sido requerido, atendiendo las necesidades expuestas en la presente comunicación.
Cordialmente,
Patricia Patiño
Associate Partner
Ernst & Young S.A.S."
retriever_plus_reranker,Q012,¿Qué señales tempranas de riesgo aparecen en los comunicados?,riesgos,4,-3.6048784255981445,5,0.47451359033584595,4.0,-3.6048784,DOC_033,INT_PC_AC_Acta Seguimiento Interventoria_20240409.docx,ACTA,1,DOC_033_RCHUNK_006,"Comunicados y conceptos
Para el periodo informado no se generaron comunicados y conceptos. El detalle de los conceptos en curso se encuentra en la presentación de seguimiento semanal, diapositiva veintitrés (23)
Gestión financiera
El detalle de la gestión financiera se encuentra en la presentación de seguimiento semanal, en el Anexo IV Gestión Financiera, de la diapositiva treinta y seis (34) a la diapositiva treinta y ocho (38).
Gestión transversal – Interdependencias
El detalle de las interdependencias se encuentra en la diapositiva 33 y 34.
 Seguimiento a compromisos
Conclusiones y nuevos compromisos
Nota: La presentación de seguimiento hace parte integral del acta y puede ser consultada en la ruta: INT_EJ_IN_Reporte_Avance_20240402.pptx
Próxima reunión:
Lugar: Presencial
Día: 16 de abril de 2024
Hora: 11:00 a.m. – 12:00 m.
Participantes:"
retriever_plus_reranker,Q012,¿Qué señales tempranas de riesgo aparecen en los comunicados?,riesgos,5,-3.665073871612549,17,0.45541277527809143,5.0,-3.6650739,DOC_029,CNS-0418-24 INT-DATAR-Comunicado 59-Resultado Review S9-202405.docx,COMUNICADO,1,DOC_029_RCHUNK_005,"Posible incumplimiento de la fecha de cierre del requerimiento: a la fecha se cuenta con HU abiertas desde los sprints 4 al 8, representando atrasos que ponen en riesgo tanto la ejecución del sprint 9, como la entrega del requerimiento el 11/07/2024.
Ausencia de un plan general para sprints futuros: Se identificó la falta de un plan general que relacione las historias de usuario de los sprints restantes, lo que puede afectar la capacidad del equipo para anticipar necesidades y asignar recursos adecuadamente, esta solicitud se había realizado al Consorcio en reiteradas ocasiones sin obtener respuesta, solo hasta el 26/04/2024 se entregó a la DIAN e Interventoría una proyección del sprint 10 al 14.
Por lo descrito en la comunicación, solicitamos al Consorcio tomar acción y entregar un plan de acción concreto y actualizado a la ejecución actual que permita mitigar y atender los atrasos que se tengan.
Cordialmente,
Patricia Patiño
Associate Partner
Ernst & Young S.A.S."
retriever_only,Q013,¿Qué riesgos afectan el cumplimiento del proyecto?,riesgos,1,0.5845378637313843,1,0.5845378637313843,,,DOC_031,CNS-xxxx-24 INT-DATAR-Comunicado 63-Incumplimiento compromisos otrosí2-202407.docx,COMUNICADO,1,DOC_031_RCHUNK_002,"Es imperativo recordar que los acuerdos y plazos establecidos no son meramente indicativos, sino que constituyen obligaciones contractuales cuyo cumplimiento es esencial para la continuidad y el éxito del proyecto, la falta de adherencia a estos compromisos pone en riesgo la continuación del proyecto.
Esperamos que este llamado de atención sea recibido con la seriedad que amerita y que se tomen las acciones necesarias para rectificar la situación de manera inmediata. La colaboración y el compromiso de todas las partes son fundamentales para mantener la confianza y asegurar el éxito conjunto.
Agradecemos su atención al asunto.
Cordialmente.
Patricia Patiño
Associate Partner
Ernst & Young S.A.S."
retriever_only,Q013,¿Qué riesgos afectan el cumplimiento del proyecto?,riesgos,2,0.5714806914329529,2,0.5714806914329529,,,DOC_013,INT_PC_AC_Acta Seguimiento Ejecutivo_20241203.docx,ACTA,1,DOC_013_RCHUNK_006,"El detalle del estado de ejecución por cada una de las fases del proyecto se encuentra en la presentación de la sesión (slide 4).
Multinube Lote 2
Andrés Cuadros menciona que, como se informó en el comité del mes de octubre, existe el riesgo de no ejecutar la totalidad de los recursos del contrato (USD 34 millones), lo anterior teniendo en cuenta el consumo histórico y las proyecciones realizadas por la DIAN hasta abril de 2027, fecha límite establecida por el acuerdo MACC suscrito entre la DIAN y Microsoft, para la su utilización. En ese sentido se han adelantado las sesiones de negociación con el proveedor (Controles Empresariales - COEM) para reducir el valor del contrato. Actualmente COEM se encuentra escalando el tema a nivel Directivo y Regional con Microsoft. 
Se aclara que hasta la fecha las negociaciones se venían adelantando basadas en un escenario sin ampliación del plazo del crédito del BID. Se informa que, para las sesiones a futuro que inician el 11/12/2024 se tendrá en cuenta dicha ampliación hasta octubre de 2028.
Multinube Lote 3
El coordinador de Interventoría informa que este contrato presenta una situación similar al contrato de lote 2 en cuanto a la ejecución, ya que de los cinco millones setecientos mil dólares (USD$ 5.700.000) que representan el valor total del contrato, se proyecta que, a la fecha de finalización, es decir hasta noviembre de 2025, quedaría un saldo de aproximadamente de tres millones ochocientos mil dólares (USD 3.800.000) sin ejecutar, es decir, el 62% del valor total del contrato.
Se han adelantado las sesiones de negociación con el proveedor (NUVU), y se continuarán el 11/12/2024, teniendo en cuenta la ampliación del plazo del crédito del BID. 
El detalle del estado de ejecución del proyecto se encuentra en la presentación de la sesión (slide 5)
6. Conclusiones y nuevos compromisos
Nota: la presentación del Comité Ejecutivo hace parte integral del acta, la cual se puede revisar en la ruta Seguimiento_ejecutivo_PETD - 29NOV2024.pptx
Convocatoria a la próxima reunión: Por definir
Firman:"
retriever_only,Q013,¿Qué riesgos afectan el cumplimiento del proyecto?,riesgos,3,0.5707011222839355,3,0.5707011222839355,,,DOC_006,0332-23-INT_REV_Comunicado_4_situacion_actual_DATAR_21042023.pdf,COMUNICADO,37,DOC_006_RCHUNK_063,"17/02/2023 
Con atraso 
 
6. Desarrollo de proyecto 
 
Durante la ejecución del proyecto, se han identificado en las diferentes sesiones 
de trabajo, los siguientes temas transversales asociados al Consorcio, que han 
contribuido al reiterado incumplimiento de las obligaciones y compromisos, 
afectando el desarrollo y fluidez del proyecto: 
 
6.1. De acuerdo con lo definido en la propuesta de servicios en el capítulo de 
“INTRODUCCIÓN”, en el ítem de “Calidad”, se indica que: “Está demostrada"
retriever_only,Q013,¿Qué riesgos afectan el cumplimiento del proyecto?,riesgos,4,0.5650155544281006,4,0.5650155544281006,,,DOC_010,INT_PC_AC_Acta Seguimiento Ejecutivo_20250303.pdf,ACTA,4,DOC_010_RCHUNK_007,"Sin embargo, la Interventoría mantiene un riesgo alto en la ejecución del contrato debido 
al historial de atrasos presentados. 
 
El Director de la DGIT, Julián Medina, manifiesta que, de acuerdo con la capacidad de 
ejecución en paralelo informada por el contratista, pero no se alcanzarían a ejecutar los 
recursos. La Directora de Interventoría complementa señalando que en una proyección 
en la que se implementen 21 requerimientos en total, se ejecutaría solo el 47% del valor 
del contrato y por ello concluye que es un hecho que efectivamente no se ejecutaría el 
valor del contrato en su totalidad. En este orden de ideas, señala que la liberación de 
los recursos implicaría una modificación contractual y para ello es necesario hacer una 
reunión con el Consorcio, en la que se revise el detalle de las causas que han provocado 
esta situación. Se aclara que, si es decisión de la DIAN hacer esa liberación, sería 
necesario hacer una proyección detallada de acuerdo con el backlog de requerimientos 
que tenga la DIAN. 
 
Johana Andrea Barragán, Asesora de la Dirección de Gestión de Impuestos, pregunta 
si los doce (12) submodelos previstos para la limpieza y depuración de la información 
del registro se correrían a través de este contrato, a lo que el Director de la DGIT, Julián 
Medina y el Director de la Dirección de Gestión de Aduanas (e), Andrés Ordoñez aclaran 
que la finalidad del proyecto de DataR es para la explotación de datos, no de migrar los 
datos. que esos modelos correrían en el DataR, lo que implica la limpieza de los datos 
en el repositorio, pero el sistema actual (Muisca) seguiría con los datos sin depurar."
retriever_only,Q013,¿Qué riesgos afectan el cumplimiento del proyecto?,riesgos,5,0.5548616051673889,5,0.5548616051673889,,,DOC_017,INT_PC_AC_Acta Seguimiento Ejecutivo_20240430.docx,ACTA,1,DOC_017_RCHUNK_010,"La Directora de Interventoría, Patricia Patiño, aclara que este contrato a como está escrito el día de hoy no blinda a la DIAN, por ende, para garantizar que los riesgos de ejecución se reduzcan es necesario una modificación del contrato en los términos de componentes por demanda y componentes fijos, para ello, es necesario que el contratista acepte dichos cambios.
Actualmente se están presentando estas dificultades teniendo solo un requerimiento equivalente a un 4,5%, en caso de solicitar más requerimientos durante el año y medio que falta en el contrato se va a dar un incumplimiento, se van a aplicar unos ANS (Acuerdos de Niveles de Servicios) y no se va a alcanzar a ejecutar los recursos del 72%.
Por último, en una sesión con el Consorcio se les explico todo este tema donde ellos por medio de un comunicado explicaron los tiempos que tienen para responder estos requerimientos, donde extrapolados al final del contrato alrededor de julio del 2025 no tienen cómo ejecutar en este tiempo.
El Director de Gestión de Fiscalización, Andrés Ordóñez, aclara que esta situación no es nueva, desde hace dos Comités ejecutivos se solicitó la revisión del contrato, que se analice la posibilidad de terminarlo porque los tiempos no encajan técnicamente, se le solicita a la interventoría las razones contundentes para terminar el contrato lo más informada posible; pero se insiste en realizar el otrosí, por lo que reitera se debe buscar la oportunidad de una salida técnica con contundencia que deje satisfechos a todos.
La Directora de Gestión Corporativa, Luz Nayibe López, pregunta ¿por qué no se ha declarado incumplimiento considerando que por la conducta recurrente del Consorcio no llegarán a la fecha esperada con los productos finales?
La Directora de Interventoría, Patricia Patiño, comenta que, contractualmente, no se puede declarar un incumplimiento del atraso dado, ya que se tiene un requerimiento y aunque tiene atrasos no se puede declarar un incumplimiento de manera contundente, ya que no se ha cumplido la fecha final acordada de entrega."
retriever_plus_reranker,Q013,¿Qué riesgos afectan el cumplimiento del proyecto?,riesgos,1,4.410100936889648,1,0.5845378637313843,1.0,4.410101,DOC_031,CNS-xxxx-24 INT-DATAR-Comunicado 63-Incumplimiento compromisos otrosí2-202407.docx,COMUNICADO,1,DOC_031_RCHUNK_002,"Es imperativo recordar que los acuerdos y plazos establecidos no son meramente indicativos, sino que constituyen obligaciones contractuales cuyo cumplimiento es esencial para la continuidad y el éxito del proyecto, la falta de adherencia a estos compromisos pone en riesgo la continuación del proyecto.
Esperamos que este llamado de atención sea recibido con la seriedad que amerita y que se tomen las acciones necesarias para rectificar la situación de manera inmediata. La colaboración y el compromiso de todas las partes son fundamentales para mantener la confianza y asegurar el éxito conjunto.
Agradecemos su atención al asunto.
Cordialmente.
Patricia Patiño
Associate Partner
Ernst & Young S.A.S."
retriever_plus_reranker,Q013,¿Qué riesgos afectan el cumplimiento del proyecto?,riesgos,2,4.349395275115967,3,0.5707011222839355,2.0,4.3493953,DOC_006,0332-23-INT_REV_Comunicado_4_situacion_actual_DATAR_21042023.pdf,COMUNICADO,37,DOC_006_RCHUNK_063,"17/02/2023 
Con atraso 
 
6. Desarrollo de proyecto 
 
Durante la ejecución del proyecto, se han identificado en las diferentes sesiones 
de trabajo, los siguientes temas transversales asociados al Consorcio, que han 
contribuido al reiterado incumplimiento de las obligaciones y compromisos, 
afectando el desarrollo y fluidez del proyecto: 
 
6.1. De acuerdo con lo definido en la propuesta de servicios en el capítulo de 
“INTRODUCCIÓN”, en el ítem de “Calidad”, se indica que: “Está demostrada"
retriever_plus_reranker,Q013,¿Qué riesgos afectan el cumplimiento del proyecto?,riesgos,3,1.2056868076324463,2,0.5714806914329529,3.0,1.2056868,DOC_013,INT_PC_AC_Acta Seguimiento Ejecutivo_20241203.docx,ACTA,1,DOC_013_RCHUNK_006,"El detalle del estado de ejecución por cada una de las fases del proyecto se encuentra en la presentación de la sesión (slide 4).
Multinube Lote 2
Andrés Cuadros menciona que, como se informó en el comité del mes de octubre, existe el riesgo de no ejecutar la totalidad de los recursos del contrato (USD 34 millones), lo anterior teniendo en cuenta el consumo histórico y las proyecciones realizadas por la DIAN hasta abril de 2027, fecha límite establecida por el acuerdo MACC suscrito entre la DIAN y Microsoft, para la su utilización. En ese sentido se han adelantado las sesiones de negociación con el proveedor (Controles Empresariales - COEM) para reducir el valor del contrato. Actualmente COEM se encuentra escalando el tema a nivel Directivo y Regional con Microsoft. 
Se aclara que hasta la fecha las negociaciones se venían adelantando basadas en un escenario sin ampliación del plazo del crédito del BID. Se informa que, para las sesiones a futuro que inician el 11/12/2024 se tendrá en cuenta dicha ampliación hasta octubre de 2028.
Multinube Lote 3
El coordinador de Interventoría informa que este contrato presenta una situación similar al contrato de lote 2 en cuanto a la ejecución, ya que de los cinco millones setecientos mil dólares (USD$ 5.700.000) que representan el valor total del contrato, se proyecta que, a la fecha de finalización, es decir hasta noviembre de 2025, quedaría un saldo de aproximadamente de tres millones ochocientos mil dólares (USD 3.800.000) sin ejecutar, es decir, el 62% del valor total del contrato.
Se han adelantado las sesiones de negociación con el proveedor (NUVU), y se continuarán el 11/12/2024, teniendo en cuenta la ampliación del plazo del crédito del BID. 
El detalle del estado de ejecución del proyecto se encuentra en la presentación de la sesión (slide 5)
6. Conclusiones y nuevos compromisos
Nota: la presentación del Comité Ejecutivo hace parte integral del acta, la cual se puede revisar en la ruta Seguimiento_ejecutivo_PETD - 29NOV2024.pptx
Convocatoria a la próxima reunión: Por definir
Firman:"
retriever_plus_reranker,Q013,¿Qué riesgos afectan el cumplimiento del proyecto?,riesgos,4,1.086207628250122,7,0.5507858991622925,4.0,1.0862076,DOC_018,INT_PC_AC_Acta Seguimiento Ejecutivo_20240227.docx,ACTA,1,DOC_018_RCHUNK_026,"Se presentó la ejecución financiera del proyecto en dólares y en pesos, del 22,92% y 24,25%, respectivamente.
Será necesaria una revisión del contrato en relación con el impacto por la salida de los proyectos NSGA y DataR, por los movimientos de las fechas de los PETD y la nueva estrategia de la Entidad.
Respecto del riesgo de ejecución del proyecto, se presentan las siguientes situaciones:
Adquisición de licencias para la operación del ServiceNow, como se expuso previamente.
Dependencias de los terceros del Proveedor para resolución de incidentes. 
Desplazamiento en el tiempo de los proyectos PETD.
Como se ha presentado en seguimientos ejecutivos previos, este contrato tiene ANS por oportunidad y calidad de entregables y por operación, los cuales se revisan y concilian mes a mes con Kyndryl. Las deducciones van disminuyendo con el tiempo porque la intención es que el Proveedor mejore su ejecución y cumpla con los acuerdos establecidos por contrato, de tal forma que, en el futuro, no se tengan que aplicar ANS.
Multinube híbrida - Lote 2 y Lote 3
La Interventoría informó que los contratos de Lote 2 y Lote 3, objeto de Interventoría, hacen referencia a los consumos de las nubes primaria y secundaria, Azure y AWS, respectivamente.
El contrato para la nube primaria de Azure se tiene con el Proveedor Controles Empresariales. En este caso se hizo un primer aprovisionamiento que estaba previsto por contrato por valor de 4.438.631,00 USD. Dado que se realizó un consumo de más del 85%, fue necesario solicitar un segundo aprovisionamiento por valor de 1.980.786,57 USD."
retriever_plus_reranker,Q013,¿Qué riesgos afectan el cumplimiento del proyecto?,riesgos,5,0.9424839019775391,11,0.5389862060546875,5.0,0.9424839,DOC_018,INT_PC_AC_Acta Seguimiento Ejecutivo_20240227.docx,ACTA,1,DOC_018_RCHUNK_007,"Se explicó que, como antecedentes, el proyecto ha tenido tres controles de cambio a las fechas planeadas inicialmente, como consecuencia de los atrasos del Consorcio. También fue necesario hacer un otrosí al contrato para formalizar acuerdos en la ejecución del proyecto y definiciones realizadas por la DIAN (DIGIT - Supervisión del contrato de servicios de consultoría 92872-025-2022 - DataR). Finalmente, se venía trabajando en un otrosí al contrato respecto del cual, como se explicó previamente, se lograron acuerdos con el Consorcio, pero no los acuerdos de fondo que se requerían. Este último otrosí quedó suspendido en relación con las decisiones que también se están tomando por mutuo acuerdo (DIGIT - Supervisión del contrato de servicios de consultoría 92872-025-2022 – DataR y Consorcio).
La Interventoría recordó que el estado del proyecto, con el alto riesgo identificado en la ejecución del contrato, se viene presentado en los últimos seguimientos ejecutivos.
La Interventoría presentó los principales incumplimientos en la ejecución del proyecto (sobre los planes de acción, los servicios de gestión fijos y por demanda, la liberación de entregables), los cuales se encuentran analizados, documentados y han sido presentados a la DIAN (DIGIT - Supervisión del contrato de servicios de consultoría 92872-025-2022 - DataR).
También presentó el resumen de las comunicaciones enviadas al Consorcio (del requerimiento cifras de recaudo, pago del componente por demanda y en relación con los cinco (5) nuevos requerimientos de datos), en relación con las actividades en ejecución del proyecto sobre las cuales se ha realizado una micro gestión para el seguimiento.
Se presentaron las deducciones que se lograron conciliar con el Consorcio, en relación con los ANS incumplidos: puesta en producción y finalización de la implementación."
retriever_only,Q020,¿Qué evidencia documental soporta la existencia de riesgos críticos?,evidencia,1,0.4698305130004883,1,0.4698305130004883,,,DOC_017,INT_PC_AC_Acta Seguimiento Ejecutivo_20240430.docx,ACTA,1,DOC_017_RCHUNK_013,"El primer análisis compartido a la DIAN estaba relacionado sobre las dificultades asociadas a la reformulación de la ruta crítica de lo que se requiere concretamente, y que si el mismo se adjudicara a otro se deberían hacer ajustes en las condiciones de ejecución respecto al cambio de la estrategia de la DIAN. 
Por esto, el análisis que se hizo fue sobre la viabilidad de la terminación del contrato por mutuo acuerdo por situaciones exógenas pero que impactan el contrato. En ese momento se declara que es viable solo si existía acuerdo sobre este particular entre el consultor y la DIAN, junto con el concepto de la interventoría en su momento. La respuesta del consultor a este análisis es que estaba de acuerdo con la terminación por mutuo acuerdo.
Cuando durante las presentaciones se evidencia que hay falencias en la ejecución del contrato y se empieza a desviar la causa real de la terminación del contrato, si es por riesgo de incumplimiento o por que se necesita una estrategia distinta y mejorada de acuerdo con la situación actual de los sistemas misionales de la DIAN. Esto hay que tenerlo en cuenta, ya que esto blinda jurídicamente la DIAN con las decisiones que se vayan a tomar en este sentido.
Si la decisión es continuar, todos coinciden en que se deben hacer ajustes estructurales del contrato por la situación que se vive ahora y que incluye la revisión de las formas de pago entre otras.
Se hace la claridad ya que parece que las soluciones planteadas son únicamente por la ejecución del contrato y esto tiene otros aspectos a considerar.
La interventoría indica que los puntos planteados sobre la mesa de trabajo se han conversado con la supervisión del contrato y en las sesiones de seguimiento semanal con la DIAN, el último análisis mencionado no se conoce.
La Directora de Gestión Corporativa, Luz Nayibe López, menciona que se ha revisado con la supervisión del contrato, en el marco de los diferentes escenarios y los análisis de todos los impactos de esta reformulación. Deben tener el soporte y una información clara sobre los escenarios y los riesgos a los que habrá que someterse en cualquiera de las decisiones que se tomen."
retriever_only,Q020,¿Qué evidencia documental soporta la existencia de riesgos críticos?,evidencia,2,0.4367295503616333,2,0.4367295503616333,,,DOC_007,INT_PC_AC_Acta Seguimiento Interventoria_20250902_.pdf,ACTA,5,DOC_007_RCHUNK_009,"Detalle en la diapositiva No. 24, dentro de los temas relevantes se mencionaron:
Análisis de vulnerabilidades:

Informe prueba de penetración Pen-test: Se propone sesión para el 3/09/2025
con el fin de revisar el alcance y riesgos de la ejecución de las actividades.
5.2.1.3
Alertas

Se continuará por parte de la Interventoría con el seguimiento a los REQ próximos
a su cierre, con el fin de agilizar y evitar atrasos en estos.

La Interventoría menciona que toda la documentación para el cierre tanto de REQ
como de meses a facturar de SF debe quedar antes del 17 de septiembre de 2025,
para que se puedan facturar y pasar la debida documentación a la UCP.

Tener presente que la Interventoría proyecta el template para el informe de cierre
y quien ejecuta realiza el informe de cierre es el Consorcio.
5.2.1.4 Comunicados/Conceptos"
retriever_only,Q020,¿Qué evidencia documental soporta la existencia de riesgos críticos?,evidencia,3,0.43393635749816895,3,0.43393635749816895,,,DOC_033,INT_PC_AC_Acta Seguimiento Interventoria_20240409.docx,ACTA,1,DOC_033_RCHUNK_002,"Para el sprint 6 y 7 se cuenta con doce (12) HU comprometidas, a la fecha del 09/04/2024 continúan abiertas. La imposibilidad de cerrarlas se debe a la etapa de verificación en la que se está corroborando la exactitud de los datos en los formatos 1188 (formato consolidado de bancos) y el formato 1105 (formato relativo a reglas de negocio para ajustes en la declaración de renta de los ciudadanos). Aunque el Consorcio ya ha implementado estas historias de usuario, durante las sesiones de validación se ha reconocido la necesidad de realizar revisiones adicionales tanto por parte de la DIAN, complementando y esclareciendo información; como por parte del Consorcio, encargándose de realizar las modificaciones requeridas. Se planea proseguir con las sesiones de validación, lo cual es una parte esperada del proceso en un proyecto de implementación de datos.
Se alerta a la DIAN, porque adicional al sprint 6 y 7 se dio inicio al sprint 8; este tiene un total de 10 HU comprometidas, por lo que se tienen más de 20 HU abiertas, y teniendo en cuenta las actividades que aun se están cerrando del sprint 6 y 7, la interventoría ve un riesgo de que el sprint 8 no pueda cerrarse según lo proyectado. Adicionalmente, los sprint 9 en adelante genera una dependencia entre HU, lo que impacta el avance del proyecto.
Se notifica a la DIAN sobre una situación de alerta relacionada con los Sprints en curso. Además de los Sprints 6 y 7 en ejecución, se inició el sprint 8, que tiene comprometidas diez (10) historias de usuario (HU). Esta carga acumulativa resulta en más de 20 HU que aún están pendientes de cierre. Dada esta situación y considerando que aún hay actividades en proceso de finalización correspondientes a los Sprints 6 y 7, la interventoría alerta un riesgo de no cumplimiento en el cierre del sprint 8. Por otro lado, a partir del sprint 9 en adelante, se observa que existe una dependencia entre HU, lo cual podría llegar a generar impactos adicionales en el progreso del requerimiento y afectar la fecha fin planeada de cierre (11/07/2024)."
retriever_only,Q020,¿Qué evidencia documental soporta la existencia de riesgos críticos?,evidencia,4,0.43238359689712524,4,0.43238359689712524,,,DOC_008,INT_PC_AC_Acta Seguimiento Interventoria_20250812.pdf,ACTA,5,DOC_008_RCHUNK_009,"En la diapositiva 21 se tienen los puntos importantes y relevantes de la semana a
presentar a continuación:

Incidente INC0014853: Validación del proceso de ingesta diaria por parte de
Consorcio.
Fecha de cierre del incidente pendiente (Validación de datos en preproducción)

Incidente INC0015240: Ajustes de formato de pruebas y formato 2180 para paso
a comité de cambios.
Fecha de cierre del incidente pendiente"
